id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
14388,121151802,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1211 518 02 - 719,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,5856,Verkehrs- und Nachrichtenwesen,71,Mieten und Pachten,Bundesanstalt für Straßenwesen,7,0
14389,121151801,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1211 518 01 - 719,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,70,Verkehrs- und Nachrichtenwesen,71,Mieten und Pachten,Bundesanstalt für Straßenwesen,7,1
14390,140153501,ausgaben,2014,Politische Führung,011,Bundesministerium der Verteidigung,53,535,Sächliche Verwaltungsausgaben (Obergruppe 53),5,14,Politische Führung und zentrale Verwaltung,funktion,1401 535 01 - 011,Innere Führung und Sicherheits- und verteidigungspolitische Kommunikation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1401,550,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,0
14391,150668401,ausgaben,2014,Gesundheitsschutz,314,Bundesministerium für Gesundheit,68,684,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,15,Gesundheitswesen,funktion,1506 684 01 - 314,Mitgliedsbeiträge an Vereine und Verbände,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1506,9,"Gesundheit, Umwelt, Sport und Erholung",31,Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen (ohne öffentliche Einrichtungen),Paul-Ehrlich-Institut,3,0
14392,120126101,einnahmen,2014,Politische Führung,011,Bundesministerium für Verkehr und digitale Infrastruktur,26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,12,Politische Führung und zentrale Verwaltung,funktion,1201 261 01 - 011,Erstattung von Verwaltungsausgaben aus dem Inland,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1201,640,Allgemeine Dienste,01,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,Bundesministerium,0,0
14393,070154401,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium der Justiz und für Verbraucherschutz,54,544,Sächliche Verwaltungsausgaben (Obergruppe 54),5,07,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0701 544 01 - 165,"Forschung, Untersuchungen und Ähnliches","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0701,637,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,Verbraucherpolitik,1,0
14394,120352112,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,52,521,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 521 12 - 731,Betrieb der Anlagen an Bundeswasserstraßen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1203,16900,Verkehrs- und Nachrichtenwesen,73,Unterhaltung des sonstigen unbeweglichen Vermögens,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
14395,120352113,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,52,521,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 521 13 - 731,Unterhaltung und Betrieb des Kommunikationsnetzes der Wasser- und Schifffahrtsverwaltung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1203,4300,Verkehrs- und Nachrichtenwesen,73,Unterhaltung des sonstigen unbeweglichen Vermögens,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
14396,120352111,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,52,521,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 521 11 - 731,Unterhaltung der Bundeswasserstraßen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1203,54436,Verkehrs- und Nachrichtenwesen,73,Unterhaltung des sonstigen unbeweglichen Vermögens,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
14397,120352114,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,52,521,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 521 14 - 731,Aufwendungen für die maritime Notfallvorsorge und verkehrsbezogener Feuerschutz,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1203,25900,Verkehrs- und Nachrichtenwesen,73,Unterhaltung des sonstigen unbeweglichen Vermögens,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
14398,090168313,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0901 683 13 - 165,Steigerung der Wettbewerbsfähigkeit der maritimen Wirtschaft,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0901,1000,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),"Innovation, Technologie und Neue Mobilität",1,0
14399,090168312,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0901 683 12 - 165,Maritime Technologien,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0901,32271,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),"Innovation, Technologie und Neue Mobilität",1,0
14400,090168311,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0901 683 11 - 165,Verkehrstechnologien,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0901,47900,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),"Innovation, Technologie und Neue Mobilität",1,0
14401,600103802,einnahmen,2014,Steuern und Finanzzuweisungen,820,Allgemeine Finanzverwaltung,03,038,Bundessteuern,0,60,Steuern und Finanzzuweisungen,funktion,6001 038 02 - 820,Zuweisung an die Länder zum Ausgleich der weggefallenen Einnahmen aus der Kfz-Steuer und der Lkw-Maut,Einnahmen aus Steuern und steuerähnlichen Abgaben sowie EU-Eigenmittel,6001,-8992000,Finanzwirtschaft,82,Bundessteuern,Steuern,8,0
14402,111353222,ausgaben,2014,Arbeitsschutz,313,Bundesministerium für Arbeit und Soziales,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,11,Gesundheitswesen,funktion,1113 532 22 - 313,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1113,2100,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,3,1
14403,121074312,ausgaben,2014,Bundesautobahnen,721,Bundesministerium für Verkehr und digitale Infrastruktur,74,743,Baumaßnahmen,7,12,Straßen,funktion,1210 743 12 - 721,Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich Bundesautobahnen,Baumaßnahmen,1210,0,Verkehrs- und Nachrichtenwesen,72,Baumaßnahmen,Bundesfernstraßen (ohne Maut),7,0
14404,091351901,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0913 519 01 - 165,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0913,4402,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Unterhaltung der Grundstücke und baulichen Anlagen,Physikalisch-Technische Bundesanstalt,1,1
14405,600103202,einnahmen,2014,Steuern und Finanzzuweisungen,820,Allgemeine Finanzverwaltung,03,032,Bundessteuern,0,60,Steuern und Finanzzuweisungen,funktion,6001 032 02 - 820,Tabaksteuer,Einnahmen aus Steuern und steuerähnlichen Abgaben sowie EU-Eigenmittel,6001,14300000,Finanzwirtschaft,82,Tabaksteuer,Steuern,8,0
14406,161452701,ausgaben,2014,Umwelt- und Naturschutzverwaltung,331,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,16,Umwelt- und Naturschutz,funktion,1614 527 01 - 331,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1614,460,"Gesundheit, Umwelt, Sport und Erholung",33,Dienstreisen,Bundesamt für Naturschutz,3,1
14407,071451701,ausgaben,2014,Gerichte und Staatsanwaltschaften,051,Bundesministerium der Justiz und für Verbraucherschutz,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,07,Rechtsschutz,funktion,0714 517 01 - 051,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0714,900,Allgemeine Dienste,05,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Der Generalbundesanwalt beim Bundesgerichtshof,0,1
14408,061651802,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0616 518 02 - 165,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0616,2536,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Mieten und Pachten,Bundesamt für Kartographie und Geodäsie,1,0
14409,161253999,ausgaben,2014,Politische Führung,011,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,16,Politische Führung und zentrale Verwaltung,funktion,1612 539 99 - 011,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1612,264,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,1
14410,061254401,ausgaben,2014,Politische Führung,011,Bundesministerium des Innern,54,544,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,Politische Führung und zentrale Verwaltung,funktion,0612 544 01 - 011,"Forschung, Untersuchungen und Ähnliches","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0612,500,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,1
14411,120254601,ausgaben,2014,Sonstiges Verkehrswesen,790,Bundesministerium für Verkehr und digitale Infrastruktur,54,546,Sächliche Verwaltungsausgaben (Obergruppe 54),5,12,Sonstiges Verkehrswesen,funktion,1202 546 01 - 790,Kosten der Gemeinsamen Geschäftsstelle Elektromobilität der Bundesregierung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1202,260,Verkehrs- und Nachrichtenwesen,79,Sonstiges,Allgemeine Bewilligungen,7,0
14412,150654301,ausgaben,2014,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,funktion,1506 543 01 - 314,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1506,23,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Paul-Ehrlich-Institut,3,1
14413,121152601,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1211 526 01 - 719,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,4,Verkehrs- und Nachrichtenwesen,71,"Sachverständige, Gerichts- und ähnliche Kosten",Bundesanstalt für Straßenwesen,7,1
14414,121152603,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1211 526 03 - 719,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,5,Verkehrs- und Nachrichtenwesen,71,"Sachverständige, Gerichts- und ähnliche Kosten",Bundesanstalt für Straßenwesen,7,1
14415,121152602,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1211 526 02 - 719,Sachverständige,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,230,Verkehrs- und Nachrichtenwesen,71,"Sachverständige, Gerichts- und ähnliche Kosten",Bundesanstalt für Straßenwesen,7,1
14416,040945301,ausgaben,2014,Politische Führung,011,Bundeskanzlerin und Bundeskanzleramt,45,453,Sonstige personalbezogene Ausgaben,4,04,Politische Führung und zentrale Verwaltung,funktion,0409 453 01 - 011,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0409,20,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen","Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration",0,1
14417,191245301,ausgaben,2014,Gerichte und Staatsanwaltschaften,051,Bundesverfassungsgericht,45,453,Sonstige personalbezogene Ausgaben,4,19,Rechtsschutz,funktion,1912 453 01 - 051,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1912,415,Allgemeine Dienste,05,"Trennungsgeld, Umzugskostenvergütungen",Bundesverfassungsgericht,0,1
14418,231111957,einnahmen,2014,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,11,119,Verwaltungseinnahmen,1,23,Politische Führung und zentrale Verwaltung,funktion,2311 119 57 - 018,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",2311,0,Allgemeine Dienste,01,Sonstige,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,0
14419,061271101,ausgaben,2014,Politische Führung,011,Bundesministerium des Innern,71,711,Baumaßnahmen,7,06,Politische Führung und zentrale Verwaltung,funktion,0612 711 01 - 011,"Kleine Neu-﻿, Um- und Erweiterungsbauten",Baumaßnahmen,0612,487,Allgemeine Dienste,01,Baumaßnahmen,Bundesministerium,0,1
14420,080163221,ausgaben,2014,Sonstige Leistungen für Folgen von Krieg und politischen Ereignissen,249,Bundesministerium der Finanzen,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,08,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,0801 632 21 - 249,Erstattungen an die Länder und sonstige Stellen für die Beseitigung ehemals reichseigener Kampfmittel auf nicht bundeseigenen Liegenschaften,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0801,25000,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",24,Sonstige Zuweisungen an Länder,Wiedergutmachungen des Bundes,2,0
14421,040651401,ausgaben,2014,"Wissenschaftliche Bibliotheken, Archive, Fachinformationszentren",162,Bundeskanzlerin und Bundeskanzleramt,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,04,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0406 514 01 - 162,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0406,550,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesarchiv,1,1
14422,051242821,ausgaben,2014,Auslandsvertretungen (nur Bund),021,Auswärtiges Amt,42,428,Bezüge und Nebenleistungen,4,05,Auswärtige Angelegenheiten,funktion,0512 428 21 - 021,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0512,113200,Allgemeine Dienste,02,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium,0,1
14423,160553205,ausgaben,2014,Maßnahmen der Reaktorsicherheit und des Strahlenschutzes,342,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,16,Reaktorsicherheit und Strahlenschutz,funktion,1605 532 05 - 342,Internationale Zusammenarbeit,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1605,3450,"Gesundheit, Umwelt, Sport und Erholung",34,Sonstiges,Reaktorsicherheit und Strahlenschutz,3,0
14424,080163222,ausgaben,2014,Sonstige Leistungen für Folgen von Krieg und politischen Ereignissen,249,Bundesministerium der Finanzen,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,08,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,0801 632 22 - 249,Finanzieller Ausgleich für die Übernahme der Sicherungspflichten an ehemaligen Westwallanlagen durch Länder,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0801,5000,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",24,Sonstige Zuweisungen an Länder,Wiedergutmachungen des Bundes,2,0
14425,101211101,einnahmen,2014,Politische Führung,011,Bundesministerium für Ernährung und Landwirtschaft,11,111,Verwaltungseinnahmen,1,10,Politische Führung und zentrale Verwaltung,funktion,1012 111 01 - 011,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1012,1,Allgemeine Dienste,01,"Gebühren, sonstige Entgelte",Bundesministerium,0,0
14426,110363221,ausgaben,2014,Kriegsopferversorgung und -fürsorge und gleichartige Leistungen,241,Bundesministerium für Arbeit und Soziales,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,11,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,1103 632 21 - 241,Kriegsopferfürsorge,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1103,10130,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",24,Sonstige Zuweisungen an Länder,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),2,0
14427,161681101,ausgaben,2014,Verwaltung für Reaktorsicherheit und Strahlenschutz,341,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",81,811,Erwerb von beweglichen Sachen,8,16,Reaktorsicherheit und Strahlenschutz,funktion,1616 811 01 - 341,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1616,92,"Gesundheit, Umwelt, Sport und Erholung",34,Erwerb von Fahrzeugen,Bundesamt für Strahlenschutz,3,1
14428,040781255,ausgaben,2014,Sonstige Kulturpflege,187,Bundeskanzlerin und Bundeskanzleramt,81,812,Erwerb von beweglichen Sachen,8,04,Kultur und Religion,funktion,0407 812 55 - 187,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0407,11,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",18,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesinstitut für Kultur und Geschichte der Deutschen im östlichen Europa,1,1
14429,081463401,ausgaben,2014,Steuer- und Zollverwaltung,061,Bundesministerium der Finanzen,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,08,Finanzverwaltung,funktion,0814 634 01 - 061,Kostenerstattung an die BVVG Bodenverwertungs- und -verwaltungs GmbH,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0814,50,Allgemeine Dienste,06,Sonstige Zuweisungen an Sondervermögen,Bundesamt für zentrale Dienste und offene Vermögensfragen mit Bundesausgleichsamt,0,0
14430,040568523,ausgaben,2014,Kirchliche Angelegenheiten,199,Bundeskanzlerin und Bundeskanzleramt,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,04,Kultur und Religion,funktion,0405 685 23 - 199,Reformationsjubiläum,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0405,11900,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",19,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Die Beauftragte der Bundesregierung für Kultur und Medien,1,0
14431,091742203,ausgaben,2014,"Verwaltung für Energie- und Wasserwirtschaft, Gewerbe und Dienstleistungen",610,Bundesministerium für Wirtschaft und Energie,42,422,Bezüge und Nebenleistungen,4,09,"Verwaltung für Energie- und Wasserwirtschaft, Gewerbe und Dienstleistungen",funktion,0917 422 03 - 610,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Personalausgaben,0917,12,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",61,Bezüge und Nebenleistungen der Beamten und Richter,Bundeskartellamt,6,1
14432,040568521,ausgaben,2014,"Museen, Sammlungen, Ausstellungen",183,Bundeskanzlerin und Bundeskanzleramt,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,04,Kultur und Religion,funktion,0405 685 21 - 183,Kulturelle Einrichtungen und Aufgaben im Inland,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0405,157031,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",18,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Die Beauftragte der Bundesregierung für Kultur und Medien,1,0
14433,091742201,ausgaben,2014,"Verwaltung für Energie- und Wasserwirtschaft, Gewerbe und Dienstleistungen",610,Bundesministerium für Wirtschaft und Energie,42,422,Bezüge und Nebenleistungen,4,09,"Verwaltung für Energie- und Wasserwirtschaft, Gewerbe und Dienstleistungen",funktion,0917 422 01 - 610,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0917,14038,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",61,Bezüge und Nebenleistungen der Beamten und Richter,Bundeskartellamt,6,1
14434,156743157,ausgaben,2014,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Gesundheit,43,431,Versorgungsbezüge und dgl.,4,15,Politische Führung und zentrale Verwaltung,funktion,1567 431 57 - 018,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, parlamentarischen Staatssekretärinnen und parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren",Personalausgaben,1567,210,Allgemeine Dienste,01,"Versorgungsbezüge des Bundespräsidenten, Bundeskanzlers, der Ministerpräsidenten, Minister, Parlamentarischen Staatssekretäre und sonstiger Amtsträger",Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 15,0,0
14435,110642749,ausgaben,2014,Aktive Arbeitsmarktpolitik,253,Bundesministerium für Arbeit und Soziales,42,427,Bezüge und Nebenleistungen,4,11,Arbeitsmarktpolitik,funktion,1106 427 49 - 253,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1106,0,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",25,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige","Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, FEAD) sowie sonstige internationale Angelegenheiten",2,0
14436,091581101,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,81,811,Erwerb von beweglichen Sachen,8,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0915 811 01 - 165,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0915,51,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erwerb von Fahrzeugen,Bundesanstalt für Geowissenschaften und Rohstoffe,1,1
