flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,name,title,gruppe_1_title,einzelplan_2_address,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible,amount
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 511 55 - 012,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,1268000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 514 01 - 012,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,14000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 517 01 - 012,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,374000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 518 01 - 012,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Mieten und Pachten,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,35000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 518 02 - 012,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Mieten und Pachten,Beschaffungsamt des Bundesministeriums des Innern,0,nicht-flexibel,1500000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 518 55 - 012,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Mieten und Pachten,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,0
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,0626 519 01 - 012,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Unterhaltung der Grundstücke und baulichen Anlagen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,0
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Politische Führung und zentrale Verwaltung,0626 525 01 - 012,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Aus- und Fortbildung,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,87000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Politische Führung und zentrale Verwaltung,0626 525 55 - 012,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Aus- und Fortbildung,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,51000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Politische Führung und zentrale Verwaltung,0626 526 01 - 012,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,4000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Politische Führung und zentrale Verwaltung,0626 526 02 - 012,Sachverständige,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,40000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Politische Führung und zentrale Verwaltung,0626 527 01 - 012,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Dienstreisen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,120000
ausgaben,2013,Öffentliche Ordnung,043,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0626 532 55 - 043,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,04,Sonstiges,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,1054000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Politische Führung und zentrale Verwaltung,0626 539 99 - 012,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Sonstiges,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,12000
ausgaben,2013,Informationswesen,013,Bundesministerium des Innern,54,542,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,Politische Führung und zentrale Verwaltung,0626 542 01 - 013,Öffentlichkeitsarbeit,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Sonstiges,Beschaffungsamt des Bundesministeriums des Innern,0,nicht-flexibel,4000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,Politische Führung und zentrale Verwaltung,0626 543 01 - 012,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0626,Allgemeine Dienste,01,Sonstiges,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,100000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,06,Politische Führung und zentrale Verwaltung,0626 634 03 - 012,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0626,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,278000
ausgaben,2013,Förderung für Studierende und wissenschaftlichen Nachwuchs,142,Bundesministerium des Innern,68,681,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,06,"Förderung für Schülerinnen und Schüler, Studierende, Weiterbildungsteilnehmende und dgl.",0626 681 01 - 142,Studienbeihilfen für IT-Nachwuchskräfte,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0626,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",14,"Renten, Unterstützungen und sonstige Geldleistungen an natürliche Personen",Beschaffungsamt des Bundesministeriums des Innern,1,flexibel,7000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,71,711,Baumaßnahmen,7,06,Politische Führung und zentrale Verwaltung,0626 711 01 - 012,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,0626,Allgemeine Dienste,01,Baumaßnahmen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,10000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,71,712,Baumaßnahmen,7,06,Politische Führung und zentrale Verwaltung,0626 712 01 - 012,Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Baumaßnahmen,0626,Allgemeine Dienste,01,Baumaßnahmen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,0
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,81,811,Erwerb von beweglichen Sachen,8,06,Politische Führung und zentrale Verwaltung,0626 811 01 - 012,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0626,Allgemeine Dienste,01,Erwerb von Fahrzeugen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,0
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,81,812,Erwerb von beweglichen Sachen,8,06,Politische Führung und zentrale Verwaltung,0626 812 01 - 012,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0626,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,59000
ausgaben,2013,Innere Verwaltung,012,Bundesministerium des Innern,81,812,Erwerb von beweglichen Sachen,8,06,Politische Führung und zentrale Verwaltung,0626 812 55 - 012,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0626,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Beschaffungsamt des Bundesministeriums des Innern,0,flexibel,525000
einnahmen,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,11,119,Verwaltungseinnahmen,1,06,Öffentliche Sicherheit und Ordnung,0628 119 99 - 045,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0628,Allgemeine Dienste,04,Sonstige,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,100000
einnahmen,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,06,Öffentliche Sicherheit und Ordnung,0628 132 01 - 045,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0628,Allgemeine Dienste,04,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,10000
einnahmen,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,27,272,Zuschüsse von der EU,2,06,Öffentliche Sicherheit und Ordnung,0628 272 09 - 045,Einnahmen aus Zuschüssen der Europäischen Union,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0628,Allgemeine Dienste,04,Sonstige Zuschüsse von der EU,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,0
einnahmen,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,28,281,Sonstige Zuschüsse aus sonstigen Bereichen,2,06,Öffentliche Sicherheit und Ordnung,0628 281 01 - 045,Sonstige Erstattungen aus dem Inland,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0628,Allgemeine Dienste,04,Sonstige Erstattungen aus dem Inland,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,5122000
einnahmen,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,28,282,Sonstige Zuschüsse aus sonstigen Bereichen,2,06,Öffentliche Sicherheit und Ordnung,0628 282 08 - 045,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0628,Allgemeine Dienste,04,Sonstige Zuschüsse aus dem Inland,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,0
einnahmen,2013,Haushaltstechnische Verrechnungen,890,Bundesministerium des Innern,38,381,Haushaltstechnische Verrechnungen,3,06,Haushaltstechnische Verrechnungen,0628 381 01 - 890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",0628,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,8,nicht-flexibel,0
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,42,422,Bezüge und Nebenleistungen,4,06,Öffentliche Sicherheit und Ordnung,0628 422 01 - 045,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0628,Allgemeine Dienste,04,Bezüge und Nebenleistungen der Beamten und Richter,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,5621000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,42,422,Bezüge und Nebenleistungen,4,06,Öffentliche Sicherheit und Ordnung,0628 422 02 - 045,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,0628,Allgemeine Dienste,04,Bezüge und Nebenleistungen der Beamten und Richter,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,0
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,42,427,Bezüge und Nebenleistungen,4,06,Öffentliche Sicherheit und Ordnung,0628 427 09 - 045,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0628,Allgemeine Dienste,04,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,319000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,42,428,Bezüge und Nebenleistungen,4,06,Öffentliche Sicherheit und Ordnung,0628 428 01 - 045,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0628,Allgemeine Dienste,04,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,8925000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,45,453,Sonstige personalbezogene Ausgaben,4,06,Öffentliche Sicherheit und Ordnung,0628 453 01 - 045,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0628,Allgemeine Dienste,04,"Trennungsgeld, Umzugskostenvergütungen",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,67000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 511 01 - 045,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,494000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 511 55 - 045,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,1348000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 514 01 - 045,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,105000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 517 01 - 045,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,1541000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 518 01 - 045,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Mieten und Pachten,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,1907000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 518 02 - 045,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Mieten und Pachten,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,3863000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Öffentliche Sicherheit und Ordnung,0628 519 01 - 045,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,66000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Öffentliche Sicherheit und Ordnung,0628 525 01 - 045,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Aus- und Fortbildung,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,2076000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Öffentliche Sicherheit und Ordnung,0628 525 55 - 045,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Aus- und Fortbildung,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,100000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Öffentliche Sicherheit und Ordnung,0628 526 01 - 045,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Sachverständige, Gerichts- und ähnliche Kosten",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,5000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Öffentliche Sicherheit und Ordnung,0628 526 02 - 045,Sachverständige,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,"Sachverständige, Gerichts- und ähnliche Kosten",Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,10000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Öffentliche Sicherheit und Ordnung,0628 527 01 - 045,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Dienstreisen,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,265000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,531,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 531 01 - 045,Rückbau von Anlagen der unabhängigen Löschwasserversorgung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,0
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 02 - 045,Vorbereitung und Durchführung der länderübergreifenden Krisenmanagementübung LÜKEX,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,325000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 03 - 045,Bewirtschaftung und Unterhaltung sowie Rückabwicklung von öffentlichen Schutzräumen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,2060000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 41 - 045,Ausgaben für ergänzende Zivilschutzausbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,5926000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 42 - 045,Ausgaben für Wartung und Instandsetzung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,4996000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 43 - 045,Prüfung und Erprobung von Maßnahmen und Geräten zum CBRN-Schutz und für den medizinischen Katatstrophenschutz,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,180000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 44 - 045,Ausgaben auf Standortebene,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,6286000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 45 - 045,Haltung von Luftfahrzeugen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,nicht-flexibel,5122000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 532 55 - 045,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,1005000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,0628 539 09 - 045,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,97000
ausgaben,2013,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,Öffentliche Sicherheit und Ordnung,0628 543 01 - 045,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,flexibel,190000
